id,lib,perimetre,nbcom,info1,info2,info3,layer,path
ZRR15231,Vitry-en-Charollais,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15232,Vitry-sur-Loire,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15233,Volesvres,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15234,Aillières-Beauvoir,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15235,Amné,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15236,Ancinnes,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15237,Assé-le-Boisne,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15238,Assé-le-Riboul,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15239,Aubigné-Racan,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15240,Aulneaux,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15241,Auvers-sous-Montfaucon,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15242,Avesnes-en-Saosnois,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15243,Avessé,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15244,Beaufay,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15245,Beaumont-sur-Dême,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15246,Beaumont-Pied-de-B½uf,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15247,Beaumont-sur-Sarthe,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15248,Berfay,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15249,Bernay-Neuvy-en-Champagne,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15250,Bérus,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15251,Bessé-sur-Braye,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15252,Béthon,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15253,Blèves,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15254,Bonnétable,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15255,Bourg-le-Roi,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15256,Brains-sur-Gée,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15257,Briosne-lès-Sables,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15258,Bruère-sur-Loir,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15259,Brûlon,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15260,Cérans-Foulletourte,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15261,Chahaignes,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15262,Champrond,Commune,"1",Sortante en 2017 continuant de bénéficier des effets du classement en 2018,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15263,Chantenay-Villedieu,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15264,Chapelle-aux-Choux,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15265,Chapelle-Huon,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15266,Chapelle-Saint-Fray,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15267,Chartre-sur-le-Loir,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15268,Chassillé,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15269,Montval-sur-Loir,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15270,Château-l'Hermitage,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15271,Chemiré-en-Charnie,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15272,Chenay,Commune,"1",Sortante en 2017 continuant de bénéficier des effets du classement en 2018,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15273,Chenu,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15274,Chérancé,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15275,Chérisay,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15276,Chevillé,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15277,Cogners,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15278,Commerveil,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15279,Conflans-sur-Anille,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15280,Congé-sur-Orne,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15281,Conlie,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15282,Contilly,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15283,Coulans-sur-Gée,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15284,Fresnay-sur-Sarthe,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15285,Coulongé,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15286,Courcemont,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15287,Courcival,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15288,Courdemanche,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15289,Courgains,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15290,Courgenard,Commune,"1",Sortante en 2017 continuant de bénéficier des effets du classement en 2018,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15291,Crannes-en-Champagne,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15292,Crissé,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15293,Cures,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15294,Dangeul,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15295,Degré,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15296,Dissay-sous-Courcillon,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15297,Marolles-les-Braults,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15298,Dollon,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15299,Domfront-en-Champagne,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15300,Doucelles,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15301,Douillet,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15302,Écorpain,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15303,Épineu-le-Chevreuil,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15304,Val d'Étangson,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15305,Flée,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15306,Fontaine-Saint-Martin,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15307,Fontenay-sur-Vègre,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15308,Villeneuve-en-Perseigne,Commune,"1",Sortante en 2017 continuant de bénéficier des effets du classement en 2018,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15309,Fyé,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15310,Gesnes-le-Gandelin,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15311,Grandchamp,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15312,Grand-Lucé,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15313,Gréez-sur-Roc,Commune,"1",Sortante en 2017 continuant de bénéficier des effets du classement en 2018,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15314,Grez,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15315,Jauzé,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15316,Joué-en-Charnie,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15317,Juillé,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15318,Jupilles,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15319,Lamnay,Commune,"1",Sortante en 2017 continuant de bénéficier des effets du classement en 2018,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15320,Lavardin,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15321,Lavaré,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15322,Lavernat,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15323,Lhomme,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15324,Livet-en-Saosnois,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15325,Longnes,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15326,Loué,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15327,Louvigny,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15328,Louzes,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15329,Luceau,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15330,Lucé-sous-Ballon,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15331,Luché-Pringé,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15332,Lude,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15333,Maigné,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15334,Mamers,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15335,Mansigné,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15336,Marçon,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15337,Mareil-en-Champagne,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15338,Maresché,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15339,Marollette,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15340,Marolles-lès-Saint-Calais,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15341,Mayet,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15342,Mées,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15343,Melleray,Commune,"1",Sortante en 2017 continuant de bénéficier des effets du classement en 2018,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15344,Meurcé,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15345,Mézières-sur-Ponthouin,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15346,Mézières-sous-Lavardin,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15347,Moitron-sur-Sarthe,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15348,Moncé-en-Saosnois,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15349,Monhoudou,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15350,Montaillé,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15351,Montmirail,Commune,"1",Sortante en 2017 continuant de bénéficier des effets du classement en 2018,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15352,Montreuil-le-Chétif,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15353,Montreuil-le-Henri,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15354,Mont-Saint-Jean,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15355,Moulins-le-Carbonnel,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15356,Nauvay,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15357,Neufchâtel-en-Saosnois,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15358,Neuvillalais,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15359,Neuvillette-en-Charnie,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15360,Nogent-le-Bernard,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15361,Nogent-sur-Loir,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15362,Nouans,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15363,Noyen-sur-Sarthe,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15364,Oisseau-le-Petit,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15365,Oizé,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15366,Panon,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15367,Parennes,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15368,Peray,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15369,Pezé-le-Robert,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15370,Piacé,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15371,Pirmil,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15372,Pizieux,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15373,Poillé-sur-Vègre,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15374,Pontvallain,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15375,Pruillé-l'Éguillé,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15376,Quinte,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15377,Rahay,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15378,René,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15379,Requeil,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
